cl60_18	Klebsiella	K64	5	7	0.714286	Confident
cl60_181	Klebsiella	O1	7	7	1.0	Highly confident
cl60_184	Klebsiella	K151	3	3	1.0	Highly confident
cl60_188	Klebsiella	K62	1	1	1.0	Highly confident
cl60_19	Klebsiella	K47	30	71	0.422535	Confident
cl60_191	Klebsiella	K14	187	270	0.692593	Confident
cl60_192	Klebsiella	O103	3	8	0.375	Uncertain
cl60_194	Klebsiella	K110	1	1	1.0	Highly confident
cl60_195	Klebsiella	K71	13	38	0.342105	Confident
cl60_196	Klebsiella	O2afg	2	3	0.666667	Uncertain
cl60_198	Klebsiella	K177	1	1	1.0	Highly confident
cl60_200	Klebsiella	K128	16	20	0.8	Confident
cl60_201	Klebsiella	K107	63	95	0.663158	Confident
cl60_203	Klebsiella	O3/O3a	6	6	1.0	Highly confident
cl60_207	Klebsiella	K112	13	16	0.8125	Confident
cl60_209	Klebsiella	K25	178	411	0.43309	Confident
cl60_211	Klebsiella	O3b	1	1	1.0	Highly confident
cl60_212	Klebsiella	K18	45	53	0.849057	Confident
cl60_214	Klebsiella	K23;K28	98;89	276;276	0.355072;0.322464	Confident;Confident
cl60_216	Klebsiella	K140	2	3	0.666667	Uncertain
cl60_217	Klebsiella	O101	4	5	0.8	Confident
cl60_218	Klebsiella	K28	162	295	0.549153	Confident
cl60_22	Klebsiella	K150;K155;K162;K82	3;3;2;2	11;11;11;11	0.272727;0.272727;0.181818;0.181818	Uncertain;Uncertain;Uncertain;Uncertain
cl60_220	Klebsiella	K53	37	48	0.770833	Confident
cl60_223	Klebsiella	O1	3	3	1.0	Highly confident
cl60_224	Klebsiella	K155	19	23	0.826087	Confident
cl60_225	Klebsiella	O5	16	33	0.484848	Confident
cl60_226	Klebsiella	K164	9	11	0.818182	Confident
cl60_23	Klebsiella	K104	6	8	0.75	Confident
cl60_231	Klebsiella	K81	4	5	0.8	Confident
cl60_232	Klebsiella	K105	35	68	0.514706	Confident
cl60_235	Klebsiella	O5	1	1	1.0	Highly confident
cl60_238	Klebsiella	K22	5	12	0.416667	Confident
cl60_241	Klebsiella	K135;K52	1;1	2;2	0.5;0.5	Uncertain;Uncertain
cl60_25	Klebsiella	K162	4	5	0.8	Confident
cl60_250	Klebsiella	K34	7	10	0.7	Confident
cl60_251	Klebsiella	K139	8	9	0.888889	Confident
cl60_254	Klebsiella	O3b	1	1	1.0	Highly confident
cl60_263	Klebsiella	O2a	2	3	0.666667	Uncertain
cl60_265	Klebsiella	K42	2	2	1.0	Highly confident
cl60_268	Klebsiella	O5	3	3	1.0	Highly confident
cl60_269	Klebsiella	K130	4	6	0.666667	Confident
cl60_27	Klebsiella	K64	9	14	0.642857	Confident
cl60_272	Klebsiella	K31	3	3	1.0	Highly confident
cl60_274	Klebsiella	K3	15	20	0.75	Confident
cl60_276	Klebsiella	K36	20	33	0.606061	Confident
cl60_28	Klebsiella	K7	99	164	0.603659	Confident
cl60_285	Klebsiella	O2afg	2	2	1.0	Highly confident
cl60_286	Klebsiella	K81	3	3	1.0	Highly confident
cl60_293	Klebsiella	K181	1	1	1.0	Highly confident
cl60_299	Klebsiella	K127	1	1	1.0	Highly confident
cl60_300	Klebsiella	K47	1	1	1.0	Highly confident
cl60_302	Klebsiella	O1;O103;O2a;O4	1;1;1;1	4;4;4;4	0.25;0.25;0.25;0.25	Uncertain;Uncertain;Uncertain;Uncertain
cl60_305	Klebsiella	K66	8	14	0.571429	Confident
cl60_306	Klebsiella	K117	9	11	0.818182	Confident
cl60_31	Klebsiella	K128	25	28	0.892857	Confident
cl60_315	Klebsiella	O103;O12	1;1	2;2	0.5;0.5	Uncertain;Uncertain
cl60_318	Klebsiella	O3b	2	2	1.0	Highly confident
cl60_320	Klebsiella	K34	5	6	0.833333	Confident
cl60_322	Klebsiella	K43	1	1	1.0	Highly confident
cl60_328	Klebsiella	K55	1	1	1.0	Highly confident
cl60_329	Klebsiella	K106	60	140	0.428571	Confident
cl60_33	Klebsiella	K52	16	24	0.666667	Confident
cl60_330	Klebsiella	K2	12	19	0.631579	Confident
cl60_334	Klebsiella	K117	44	109	0.40367	Confident
cl60_335	Klebsiella	K10	1	1	1.0	Highly confident
cl60_339	Klebsiella	K172	2	2	1.0	Highly confident
cl60_350	Klebsiella	K3	69	85	0.811765	Confident
cl60_351	Klebsiella	K57	29	32	0.90625	Highly confident
cl60_352	Klebsiella	K36	11	14	0.785714	Confident
cl60_353	Klebsiella	K46	52	84	0.619048	Confident
cl60_356	Klebsiella	K173	2	2	1.0	Highly confident
cl60_357	Klebsiella	K24	84	175	0.48	Confident
cl60_358	Klebsiella	O12	1	1	1.0	Highly confident
cl60_359	Klebsiella	K47	41	60	0.683333	Confident
cl60_360	Klebsiella	K25	13	15	0.866667	Confident
cl60_362	Klebsiella	K119	20	32	0.625	Confident
cl60_365	Klebsiella	K149	2	2	1.0	Highly confident
cl60_366	Klebsiella	K146	2	2	1.0	Highly confident
cl60_367	Klebsiella	K25	63	107	0.588785	Confident
